,business_id,categories,latitude,longitude,review_count,stars,state,integer_business_id
187,EPILrBqmgQxd-R1gZ1EWJg,"[u'Food', u'Grocery']",40.4472143,-79.9051228,16,4.5,PA,188
188,-iVcmhjfq79QoTWzrb6pKg,"[u'Health Markets', u'Food', u'Vegetarian', u'Restaurants', u'Specialty Food']",40.4481991,-79.8954753,79,4.5,PA,189
189,PavTvJ4JSe9rAwjlr-wrsg,"[u'Local Services', u'Building Supplies', u'Home Services', u'Recycling Center']",40.4496169181,-79.8988556098,34,4.5,PA,190
190,bAnFMk-UoNjyVYUj0sJT0w,"[u'Health & Medical', u'Dentists', u'General Dentistry']",40.447942,-79.895957,3,5.0,PA,191
191,5V1K5DRpGrObijbtCuPbcg,"[u'Active Life', u'Climbing', u'Rock Climbing']",40.447942,-79.895957,35,3.5,PA,192
192,t_Mjhtr0KTB9uGNzxl37WQ,"[u'Auto Repair', u'Automotive', u'Tires', u'Oil Change Stations']",40.457305,-79.908494,8,3.0,PA,193
193,l_Wey2YC6NvVUIH8vTygGg,"[u'Portuguese', u'Mediterranean', u'Restaurants']",40.4578038,-79.9274383,69,4.0,PA,194
194,XWLtYPhCpHht5Zn52zp3-Q,"[u'Museums', u'Landmarks & Historical Buildings', u'Arts & Entertainment', u'Art Museums', u'Public Services & Government']",40.446587,-79.902277,37,4.0,PA,195
195,4pDO3TZ-WJDofAt4uREMig,"[u'Auto Repair', u'Automotive']",40.456133,-79.905387,3,4.5,PA,196
196,XvyKrYbc0dvih-P8dATEMA,"[u'Local Services', u'Appliances & Repair']",40.4149353,-79.9878346,8,3.0,PA,197
197,cuuJJ9W3tYmidaLvlzvPBw,"[u'Skin Care', u'Hair Salons', u'Beauty & Spas']",40.440749752,-79.9996304512,28,3.5,PA,198
198,Y3E5QDlKmjHD2zOSPASFIA,[u'Restaurants'],40.415694,-79.98694,6,4.5,PA,199
199,2PfavOTufsPCRdYm-bFcpw,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Desserts']",40.4115059,-79.9558911,95,4.5,PA,200
200,F1WATjGcFKhewCXvleTi8w,"[u'Hardware Stores', u'Shopping', u'Home & Garden']",40.414769,-79.987392,5,4.5,PA,201
201,RqWF79LfzXl0PAN_hVCa2Q,"[u'Bakeries', u'Food']",40.415053,-79.987206,3,3.5,PA,202
202,p4MU6va9M7mVe6JzOtqUvA,"[u'Discount Store', u'Shopping']",40.4141402,-79.9874632,3,3.5,PA,203
203,W7-Ybhe6JWJFXjcbmgvdyA,"[u'Chinese', u'Restaurants']",40.4146974,-79.9876465,5,4.0,PA,204
204,qUeBDN0D8SC93KeAHhiL-g,"[u'Restaurants', u'Italian']",40.4216209,-79.9934384,111,4.5,PA,205
205,YXuvFMtygHPFEOEXgRtgLQ,"[u'Chinese', u'Restaurants']",40.4218885,-79.992839,5,2.5,PA,206
206,lItAsttBd6f6VFvVxZSIgg,"[u'Banks & Credit Unions', u'Financial Services']",40.3668,-79.981359,3,3.5,PA,207
207,RmGlsFfoxaf9vWpfkyXBjQ,"[u'Beauty & Spas', u'Nail Salons']",40.391804,-79.9873805,6,2.5,PA,208
208,sGSTIYyYXaYl9XDWfxbEeQ,"[u'Plumbing', u'Home Services', u'Heating & Air Conditioning/HVAC']",40.3936009,-79.997071,4,2.0,PA,209
209,Csi12bjcnJ6hDpcbedX6Jg,"[u'Italian', u'Pizza', u'Chicken Wings', u'Restaurants']",40.3919558,-79.9874081,6,1.5,PA,210
210,LltDzuzRbAJbSrqD4JH-3A,"[u'Chinese', u'Restaurants']",40.3919558,-79.9874081,12,3.0,PA,211
211,7dtwU14PIkivs1l5odxjMg,"[u'Tires', u'Automotive', u'Auto Repair', u'Transmission Repair']",40.3989461,-79.9997182,4,5.0,PA,212
212,VkqKyq09rDYMhFk5nElWWA,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Pizza', u'Restaurants']",40.393115,-79.986911,6,3.0,PA,213
213,1tSzow6N3xDM4t5sCkDY1g,"[u'Hair Salons', u'Beauty & Spas']",40.391732,-79.98718,5,4.0,PA,214
214,QIJa5h2d65Bgh82zct7c7A,"[u'American (Traditional)', u'Diners', u'Restaurants']",40.3886503,-79.9965975,22,4.0,PA,215
215,fnAU_q5JWWuPzMvwtQh3Tg,"[u'Automotive', u'Motorcycle Dealers']",40.39261,-79.9968169,5,2.0,PA,216
216,_-PwQYA8IyNAnsFvRCQbQQ,"[u'Tires', u'Automotive', u'Body Shops', u'Towing']",40.386895,-79.983508,3,5.0,PA,217
217,PTkChuI3GPCw-ZL1Iph76A,"[u'Italian', u'Pizza', u'Restaurants']",40.3922377,-79.997446,10,4.0,PA,218
218,vTHVf88tai9n0902QzZiig,"[u'Computers', u'Shopping', u'Office Equipment']",40.397766,-79.999844,3,1.0,PA,219
219,BbIh5NTizhV4Fq_mLmNkpg,"[u'Seafood', u'Fast Food', u'Restaurants']",40.38712,-79.9822267,3,1.5,PA,220
220,Ga0y-XHa4os_VvoHz21bfQ,"[u'Pizza', u'Restaurants']",40.396531,-79.987919,12,3.0,PA,221
221,xMZM_vyCraM9BZUn4yrj5Q,"[u'Fast Food', u'Chicken Wings', u'Restaurants']",40.4052,-79.9911,3,3.5,PA,222
222,YRDKsBFYP7G0E8BLJKIkvA,"[u'Pubs', u'Bars', u'Nightlife']",40.4531335,-80.0013672,61,4.0,PA,223
223,bockWFDA3mzjuujY7tOcaw,"[u'Professional Services', u'Arts & Entertainment', u'Shopping', u'Video/Film Production', u'Photography Stores & Services']",40.453428,-79.9997093,13,2.5,PA,224
224,IxQ1ATP_Wg_QujO9nywzcQ,"[u'German', u'Pubs', u'Bars', u'Nightlife', u'Restaurants']",40.4551576,-79.999728,162,4.0,PA,225
225,TyIsuojeKcTb4Acfg7xqew,"[u'Chinese', u'Restaurants']",40.4541341,-79.9981189,11,4.0,PA,226
226,SUrKsPgkuhimZPjq3hjzQw,"[u'Bars', u'Nightlife']",40.469805,-79.982334,3,3.5,PA,227
227,oj8bMz76cKXQClpFTFNW9w,"[u'Delis', u'Restaurants']",40.4535473,-79.9992608,11,4.5,PA,228
228,hBAcj7X5JHeX2hvmptwH-w,"[u'Hotels & Travel', u'Bed & Breakfast', u'Event Planning & Services', u'Hotels']",40.4523049,-79.9981599,44,4.0,PA,229
229,Q0Mb1wtXrza1nKWHqiLfDQ,"[u'Local Services', u'Notaries']",40.4589838,-80.008214,3,4.5,PA,230
230,L6yf7W3uvCHdLrmLmPLJ8Q,"[u'Dive Bars', u'Bars', u'Nightlife']",40.4959456,-79.9606482,3,3.5,PA,231
231,IbsyDDAlTVwfPR8dGOHkRQ,"[u'Doctors', u'Health & Medical', u'Podiatrists']",40.463371,-79.983151,3,3.5,PA,232
232,k1A8pNspBPinGDivxkuDSA,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",40.4489884,-80.0088714,11,3.5,PA,233
233,-nO_qj9eP-os3baYyh8eNA,"[u'Pizza', u'Restaurants']",40.455833,-80.006512,5,4.0,PA,234
234,e5DtayybW4jbKcDBwEUmOQ,"[u'American (Traditional)', u'Restaurants']",40.452646,-79.993788,11,3.5,PA,235
235,Z7HNl4Gz00cA0_wt0S-vSw,"[u'Bakeries', u'Food']",40.4621686,-80.0190648,17,4.5,PA,236
236,CqHTknOJHZZncWzGtpbNsA,"[u'Pizza', u'Restaurants']",40.4620001,-79.9838764,6,3.0,PA,237
237,OjzR6hUYasFReo0vhVn0-w,"[u'German', u'Beer, Wine & Spirits', u'Food', u'Restaurants']",40.455167,-79.994957,8,4.5,PA,238
238,6AnorAMPkTdSDbUkOoV1Rw,"[u'Cafes', u'Restaurants']",40.4645128,-79.9823112,5,3.0,PA,239
239,0Ov1O2Gd0dwjkSaj5NJbhg,"[u'Arts & Entertainment', u'Cinema']",40.445645,-80.017587,6,4.5,PA,240
240,EEuGTah-oEssSl3o6pK-ZQ,"[u'Museums', u'Arts & Entertainment']",40.444011,-79.950361,49,4.5,PA,241
241,49nxzKLr2qQnLF58qo2p1w,[u'Restaurants'],40.4550779,-79.9913252,4,5.0,PA,242
242,rEKBr81s19Soh3dYj4bcGQ,"[u'Italian', u'Pizza', u'Chicken Wings', u'Restaurants']",40.4563367,-80.0071993,9,2.0,PA,243
243,q_BKmbdlYfQJroJVHfYMUQ,"[u'Restaurants', u'Italian']",40.4566092,-80.0015054,94,4.0,PA,244
244,zq--BGVHu7_fb1VHEwg2ow,"[u'Food', u'Beer, Wine & Spirits']",40.4567347,-80.0106967,9,4.5,PA,245
245,c2SRTeR99F1UfMj-Ijah4A,"[u'Arts & Entertainment', u'Social Clubs']",40.4518259,-80.000797,3,5.0,PA,246
246,99WYCuBEsO7OUCDWbbrrew,"[u'Fast Food', u'Sandwiches', u'Restaurants']",40.4500892,-80.0181629,6,2.5,PA,247
247,cZl7-Um4HiJWFgDVmMan2Q,"[u'Food', u'Grocery']",40.4513311,-80.0010493,21,1.5,PA,248
248,9jkxYkOOLge89D3KHrrNsw,"[u'Barbers', u'Beauty & Spas']",40.4542039,-80.000579,3,4.5,PA,249
249,yZiDtpCarfI2f1qbZYQiJA,"[u'Local Services', u'Dry Cleaning & Laundry']",40.454859,-79.999162,4,4.0,PA,250
250,vMCCvnDU-Iz_D_pmbcMqzA,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",40.4534897,-80.0012207,7,2.5,PA,251
251,xMekAmDsCdhk21Buf9ucSQ,"[u'Food', u'Coffee & Tea']",40.4533935,-80.0062515,4,5.0,PA,252
252,Hm61vENWRqcAL_v6E3dD9Q,"[u'Active Life', u'Leisure Centers']",40.4546501,-80.0129013,4,4.5,PA,253
253,hUV4bjXE8Ijd-pDNr8S6mA,"[u'Hot Dogs', u'Restaurants']",40.455929,-80.0065429,6,4.5,PA,254
254,NKT8-CeoqUYIGUeNXBPVVQ,"[u'Beauty & Spas', u'Nail Salons']",40.4531769,-80.001199,5,2.5,PA,255
255,Od9niVya8G5BD3a1l2ss-g,"[u'American (New)', u'Pizza', u'Restaurants']",40.4534482,-79.9993379,4,3.5,PA,256
256,Z101WZaISochG6g7tI2ZVw,"[u'American (New)', u'Sandwiches', u'Restaurants']",40.4480678,-80.0042395,69,3.0,PA,257
257,zOEKMp69QWrXeyVH1Je9DA,"[u'Real Estate Services', u'Property Management', u'Home Services', u'Real Estate']",40.454173,-80.000603,3,2.0,PA,258
258,-Gfj1gA0Ir07zToO-4fBpw,"[u'Museums', u'Arts & Entertainment', u""Children's Museums""]",40.452775,-80.006487,51,5.0,PA,259
259,Eixtf79t1_ZKaC-7J2kAWg,"[u'Pizza', u'Restaurants']",40.4535915,-80.0008071,16,3.0,PA,260
260,Z0OGW8PysysRXE0dR7QxQQ,"[u'Barbeque', u'Restaurants']",40.4562032,-80.0144357,20,4.0,PA,261
261,5GS5sBSscgcex0IFTDL9Bg,"[u'Professional Sports Teams', u'Arts & Entertainment', u'Stadiums & Arenas']",40.4459596592,-80.0169205774,51,4.5,PA,262
262,I9-Ei8_KYtMjbixNJSCvwA,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Delis', u'Restaurants']",40.4534946,-79.9993338,4,3.5,PA,263
263,fB7XYJYrTtchlTmzSQVMbQ,"[u'Arts & Entertainment', u'Professional Sports Teams']",40.4479264,-80.0044819,12,3.5,PA,264
264,I5JRRkFZrrdcdiT91WwdUw,"[u'Churches', u'Religious Organizations']",40.464958,-79.983936,6,4.0,PA,265
265,W25mXeVDTHBIXAidJrwHPg,"[u'Auto Repair', u'Automotive']",40.4730851446,-79.9621242835,8,4.5,PA,266
266,yfuoL_w76WFVHcGJbw0IIg,"[u'Pizza', u'Restaurants']",40.484693,-80.0355244,11,3.5,PA,267
267,2cupks8QYzFpMYDiysGOug,"[u'Diners', u'Restaurants']",40.4716476,-80.037313,6,5.0,PA,268
268,TJS9ow91yySX4Gt35hQc1w,"[u'Pet Services', u'Pets', u'Pet Stores', u'Pet Boarding/Pet Sitting']",40.4702864,-80.0302693,3,5.0,PA,269
269,obAdXU3RULuUOww759_h_w,"[u'Food', u'Specialty Food', u'Meat Shops']",40.481272,-80.041641,9,5.0,PA,270
270,AAcw9y30cRuMo0oa8UBiIw,"[u'Pizza', u'Restaurants']",40.4763098,-80.0311303,12,3.0,PA,271
271,YUZVBdGmagwXV-yOhR-1GQ,"[u'Seafood', u'Restaurants']",40.4851129,-80.0416964,12,3.0,PA,272
272,OIL-eZX8d10jgWPLW-E7zA,"[u'Pizza', u'Restaurants']",40.4810675,-80.0413982,14,2.5,PA,273
273,N2DwycuZl95miWf39Yskaw,"[u'Bakeries', u'Food']",40.4899802,-80.0182188,6,4.0,PA,274
274,XFP5IqHhQ2aElYN3ATJTyg,"[u'Home Services', u'Contractors']",40.483367,-80.002913,4,2.0,PA,275
275,4KJhRKocVPhrkdQQX2KVCw,"[u'Event Planning & Services', u'Party & Event Planning', u'Caterers']",40.4217207,-80.0297402,5,4.0,PA,276
276,titJ-ofqKMG9d0i9_kkX6A,"[u'Veterinarians', u'Pets']",40.3918307,-80.037748,11,5.0,PA,277
277,PSlOtPIo28BvWOzdLmRRRQ,"[u'Polish', u'Greek', u'Restaurants']",40.3959965,-80.0350383,16,3.5,PA,278
278,H9R8b2pgn3NQhQHesEUEiQ,"[u'Music & DVDs', u'Books, Mags, Music & Video', u'Shopping', u'Videos & Video Game Rental']",40.3950801,-80.0346598,3,3.5,PA,279
279,0zO219KZJf-5QsRNRMmELQ,[],40.4003873,-80.0440153,3,2.0,PA,280
280,7KjZ49Xrb6QWjnu5NlxzVw,"[u'Bars', u'Nightlife']",40.3948144,-80.034142,14,3.0,PA,281
281,Wnn1GtvvtnkFdPfdRcYW-Q,"[u'Shopping', u'Books, Mags, Music & Video', u'Reflexology', u'Health & Medical', u'Bookstores', u'Reiki']",40.3953119,-80.0343,19,3.5,PA,282
282,oXaIwYLi9mzUxcYde9rDcg,"[u'DJs', u'Event Planning & Services', u'Party & Event Planning']",40.409199,-80.031761,6,4.0,PA,283
283,9NL2GL4jSPVj9SKijH5PqA,"[u'Food', u'Grocery']",40.3996765,-80.0434133,20,4.0,PA,284
284,f0Sz4efqcGDO45fNyIuD3w,"[u'Barbers', u'Beauty & Spas']",40.3992789,-80.0445647,3,2.0,PA,285
285,7ArW9lGBoSNOWIY5myDLWw,"[u'Hair Salons', u'Hair Extensions', u'Beauty & Spas']",40.3977416,-80.0361378,4,3.0,PA,286
286,dWVFS5Jiu6Ee7vOLc2T6-w,"[u'Sporting Goods', u'Bikes', u'Shopping']",40.393858,-80.019631,8,4.5,PA,287
287,wan0X-oHpLgGTPXqaICZCw,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",40.409125,-80.024957,17,4.0,PA,288
288,05l84gPaZX2IWaIaoAq3hg,"[u'Hair Salons', u'Eyelash Service', u'Hair Removal', u'Waxing', u'Beauty & Spas']",40.394911,-80.0339862,34,4.5,PA,289
289,QnyzlVMyx0Exri-Lay10cA,"[u'Sushi Bars', u'Japanese', u'Restaurants']",40.3885913,-80.0493988,23,3.5,PA,290
290,81sqVj0xHyJXGYT0ip5fmQ,"[u'Chinese', u'Restaurants']",40.38892,-80.049921,13,2.5,PA,291
291,QjMZ3Gt4c-vS2uVUWQrVbw,"[u'Bars', u'Nightlife', u'Lounges', u'Karaoke']",40.3942666,-80.0350906,3,2.5,PA,292
292,3FUUb4SjXJc5BkZr2Jpgdg,"[u'Health & Medical', u'Dentists', u'Orthodontists']",40.3950277,-80.03381,3,3.5,PA,293
293,WY6FFxpa6ztwDH5OhS6WDw,"[u'Bakeries', u'Food']",40.3953847,-80.0349637,26,4.0,PA,294
294,Uo-CAX-rozy4k-8yra1tJg,"[u'Libraries', u'Public Services & Government']",40.394167,-80.0359579,3,5.0,PA,295
295,nvrXLcmknaYuiGRquWhwIQ,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",40.4193308,-80.0302799,22,2.5,PA,296
296,93UCt9OgWYmypZCpXtUu8g,"[u'Pizza', u'Sandwiches', u'Salad', u'Restaurants']",40.4127159,-80.0303499,145,4.0,PA,297
297,WYXbVUx79W30tW9PI9phIA,"[u'Auto Repair', u'Automotive']",40.4025781,-80.041926,11,3.5,PA,298
298,EQDb2DddZaRs_EeSbqyv3w,"[u'Fashion', u'Shopping', u'Shoe Stores']",40.393828,-80.0351994,3,3.5,PA,299
299,106U0pNBlmR5uekLzOTdBg,"[u'Local Services', u'Dry Cleaning & Laundry', u'Sewing & Alterations']",40.3886283,-80.0492732,3,2.5,PA,300
300,LV_OCiR9rOHVHgdhbpqw2Q,"[u'Food', u'Ice Cream & Frozen Yogurt']",40.3884145,-80.0498073,18,4.0,PA,301
301,cRv7pLvIe3eI0efndQBcLg,"[u'Food', u'Beer, Wine & Spirits']",40.4010646,-80.0434725,7,3.5,PA,302
302,za5fND9-pXyVSk5rM28MsQ,"[u'Dive Bars', u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",40.3930433,-80.0366408,4,2.0,PA,303
303,zFq8BDdWUvOfHQbdzMVnyg,"[u'Nutritionists', u'Health & Medical', u'Chiropractors']",40.388831,-80.050044,3,5.0,PA,304
304,ORTRrw3ClZ0Ld0LgY1H_5g,"[u'Fast Food', u'American (Traditional)', u'Restaurants']",40.3957953,-80.0335782,21,3.5,PA,305
305,9aw0t0rlACKkMaxsX0KlKA,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Fast Food', u'Restaurants']",40.3959782,-80.0464983,10,3.5,PA,306
306,-xymuZ9qLUwGQBD9FxldGQ,"[u'Arts & Entertainment', u'Performing Arts']",40.443213,-79.9534393,5,5.0,PA,307
307,ZH_t1lKTDOdPOvyIckDOMA,"[u'Lighting Fixtures & Equipment', u'Home Services']",40.390935,-80.039142,6,2.5,PA,308
308,IGF_b0dO3R2J-p8x70gK4Q,"[u'Home Services', u'Heating & Air Conditioning/HVAC']",40.4221525,-80.0293603,4,3.5,PA,309
309,5Udv4CASAXB2eH66TefWPQ,"[u'American (New)', u'Restaurants']",40.3897336,-80.0409102,106,3.5,PA,310
310,l4zq494c6zfNUJrMcd9Y1w,"[u'Local Services', u'Dry Cleaning & Laundry']",40.397846,-80.036197,3,4.5,PA,311
311,2Igiyhi82R8_QaaPplRmCw,"[u'Breakfast & Brunch', u'Diners', u'Restaurants']",40.396012,-80.034727,275,4.5,PA,312
312,Cex2R008tMFg8R5fAtf77w,"[u'Pizza', u'Restaurants']",40.3966306,-80.0357966,37,4.0,PA,313
313,BrzQp0bjp0cwmUzXxLszjQ,"[u'Auto Repair', u'Automotive']",40.396132,-80.033232,3,3.5,PA,314
314,xmyWUwZtjPK6xLdNuAUxaw,"[u'Hair Salons', u'Beauty & Spas']",40.388395,-80.049821,7,3.0,PA,315
315,PHs72DjjpVStO2HzWfM5jQ,"[u'Pediatric Dentists', u'Health & Medical', u'Dentists', u'General Dentistry', u'Cosmetic Dentists']",40.3965335,-80.0354468,4,5.0,PA,316
316,n7G2XFGvmS3duDJ4AzjKiQ,"[u'Indian', u'Restaurants']",40.420335,-80.030114,32,3.0,PA,317
317,8tBfgYCI6Fz9xrSYCYCYXA,"[u'Indian', u'Restaurants']",40.420335,-80.030114,10,3.5,PA,318
318,Tb7hQ37UFA2QFaMwjFieQw,"[u'Fast Food', u'Restaurants']",40.414716,-80.03063,8,2.0,PA,319
319,21hqlWgjmNgW4pBZJDuziQ,"[u'Food', u'Grocery']",40.4100066,-80.0249876,6,3.0,PA,320
320,qemCNgjeYGcFsRwxW9x4xw,"[u'Italian', u'Bars', u'Pizza', u'Nightlife', u'Restaurants']",40.3886105,-80.0499034,93,3.5,PA,321
321,iudRNo5Q8W7firUBYJEqQQ,"[u'Pizza', u'Restaurants']",40.388527,-80.0495449,10,2.5,PA,322
322,v0GwJK6CnFpKVex-ekCpJg,"[u'Active Life', u'Bowling']",40.393828,-80.0351994,3,4.0,PA,323
323,bufORugql7KgD_d5KvhxDQ,"[u'Shopping', u'Flowers & Gifts', u'Nurseries & Gardening', u'Florists', u'Home & Garden']",40.395691,-80.04689,7,4.0,PA,324
324,k_YKbdDeNIETkjKi-cAN-A,"[u'Arts & Crafts', u'Shopping']",40.388507,-80.049572,3,3.0,PA,325
325,9rbWt_PX8qVVN-nEJv3A9Q,"[u'Hair Salons', u'Beauty & Spas']",40.399457,-80.043683,5,3.0,PA,326
326,T6P49PTjPAy7BzyGtscLqw,"[u'Flowers & Gifts', u'Shopping', u'Florists']",40.3885629,-80.0493898,6,4.5,PA,327
327,7s1iOwUhUvJEGrPOTDx6FA,"[u'Food', u'Convenience Stores']",40.4098875,-80.0243367,3,3.5,PA,328
328,g4jHGmS46NHnb7xp-YPUKg,"[u'Security Systems', u'Home Services']",40.4045575,-80.0398906,3,1.0,PA,329
329,WxN-aV_puFazt3UGNLlw0A,"[u'Food', u'Beer, Wine & Spirits', u'Event Planning & Services', u'Caterers']",40.4315631,-79.8933854,10,3.5,PA,330
330,2X5G4Ujq0s4Wfn4TC7gX0g,"[u'Pubs', u'Bars', u'Hot Dogs', u'Nightlife', u'Restaurants']",40.432022,-79.893834,288,4.5,PA,331
331,qxFxqYjZFQv2uP09QbwvVQ,"[u'Shopping', u'Antiques']",40.4323168358,-79.8935242785,4,4.5,PA,332
332,YSwiLSkOzH-gQU6PVJ9kmA,"[u'Bridal', u'Shopping']",40.4233755,-79.8914638,10,2.0,PA,333
333,1PcoOrAavnik-f_Epp9v0A,"[u'Local Services', u'Dry Cleaning & Laundry']",40.432478,-79.894158,7,1.5,PA,334
334,evIbqjnN4ePd9eT4L4WsIw,"[u'Pubs', u'Bars', u'Nightlife']",40.4213571,-79.8975426,6,4.5,PA,335
335,7lDNKKxMV84KIS1OVZOepw,"[u'Bars', u'Pool Halls', u'Irish Pub', u'Sports Bars', u'Nightlife']",40.4325271,-79.8939064,12,3.0,PA,336
336,WD7TUnO7ExNJahLN4p3bMA,"[u'Endodontists', u'Health & Medical', u'Dentists', u'General Dentistry']",40.424097346,-79.8871848732,15,4.5,PA,337
337,XQ7elqSFIRogvqpiTZz-Wg,"[u'American (Traditional)', u'Restaurants']",40.432599,-79.894243,21,3.0,PA,338
338,V4rrrgVfAVwCI2737bhLIQ,"[u'Used, Vintage & Consignment', u'Fashion', u'Shopping']",40.43333,-79.894049,4,4.0,PA,339
339,KDlMnPXCFcBRcwCChqgK3A,"[u'Local Services', u'Dry Cleaning & Laundry']",40.4324337,-79.8937358,5,4.0,PA,340
340,JL5B_s1EoN4zIru4JSw4Qg,"[u'Fast Food', u'Mexican', u'Tex-Mex', u'Restaurants']",40.427135,-79.890649,6,3.5,PA,341
341,D9sHwmqlNkrVxmX-057i1g,"[u'Food', u'Coffee & Tea']",40.4323844,-79.8939504,11,1.5,PA,342
342,HTmOPehNDQAtCosPo_FgyA,"[u'Local Services', u'Shoe Repair']",40.4331234,-79.8845347,7,5.0,PA,343
343,IafkUjO5CiXAu9LfB4_Sgg,"[u'Sandwiches', u'Diners', u'Restaurants']",40.421259,-79.890285,5,5.0,PA,344
344,KJ2QkRmt6eMziWp9up_9vw,"[u'Hardware Stores', u'Shopping', u'Home & Garden']",40.420051,-79.884467,5,5.0,PA,345
345,OS1fGOcx_Erie5gujWIFNQ,"[u'Chinese', u'Restaurants']",40.422307,-79.8893217,4,3.0,PA,346
346,DzOPHyrG2XuVqKEvHCnN7w,"[u'Nightlife', u'Bars', u'Sandwiches', u'Restaurants']",40.4175696,-79.8879525,58,4.5,PA,347
347,nqRNOug4OMrYTTZg-qLxXA,"[u'Burgers', u'Pizza', u'Sandwiches', u'Restaurants']",40.421054,-79.8862296,16,4.5,PA,348
348,_8xYpVdKMllhuuf4PIvq8w,"[u'Food', u'Grocery']",40.425271,-79.888584,10,2.5,PA,349
349,v3r3IFCiWYrae-n3vyccSA,"[u'Health & Medical', u'Chiropractors']",40.4306702,-79.8843521,3,5.0,PA,350
350,K8Ebs8G1rwc3DBdznHvDxg,"[u'Burgers', u'Fast Food', u'Restaurants']",40.42523807,-79.8883623271,5,2.5,PA,351
351,SNJHgqJPj5SZhntFdsDUeg,"[u'Department Stores', u'Fashion', u'Shopping']",40.4281941664,-79.8857116699,6,2.0,PA,352
352,IraPoq6RFLTX9KCuT0UsGw,"[u'Active Life', u'Tennis', u'Swimming Pools', u'Beaches']",40.4322672,-79.8852288,3,4.5,PA,353
353,qABKRj1ggJmtvrL9FMFtuA,"[u'Health & Medical', u'Dentists', u'General Dentistry']",40.4377696,-79.9186334,6,5.0,PA,354
354,h3la53L9-OX_HlfeAySh0Q,"[u'Bars', u'American (Traditional)', u'Burgers', u'Nightlife', u'Sports Bars', u'Restaurants']",40.4273028,-79.8886844,14,2.5,PA,355
355,eXWCtwGcaJgMz6WRNR9Beg,"[u'Automotive', u'Gas & Service Stations']",40.426722,-79.8906283,3,4.0,PA,356
356,1vQLTKwmcmZXtNzfKEvMmA,"[u'Sushi Bars', u'Japanese', u'Restaurants']",40.392287,-80.070269,52,3.0,PA,357
357,hhNlQWaKqGbMPoeZHoL-IQ,"[u'Mexican', u'Tex-Mex', u'Restaurants']",40.3906976,-80.070806,94,3.5,PA,358
358,YsfWJDvLXiY8xbP9r9qK1A,"[u'Department Stores', u'Fashion', u'Shopping']",40.3956358,-80.0673434,3,3.5,PA,359
359,GEw1pLdbMlJecvQkKBIgSw,"[u'Italian', u'Pizza', u'Chicken Wings', u'Restaurants']",40.3954394,-80.0657414,3,3.0,PA,360
360,EiKoZpEcjG1B_r8G9laAxg,"[u'Kitchen & Bath', u'Shopping', u'Home & Garden']",40.3938064,-80.0659731,6,3.5,PA,361
361,tRhwP2jCg_lI1BrjdscNbw,"[u'Food', u'Beer, Wine & Spirits']",40.3915059,-80.0594902,4,5.0,PA,362
362,QP145N91uOwoacl_sOKJOA,"[u'Sporting Goods', u'Shopping']",40.391585,-80.0595587,3,4.5,PA,363
363,zvqxmVZgJ0XpJfb1Xn5jKQ,"[u'Food', u'Grocery']",40.3923379,-80.0662223,10,3.0,PA,364
364,Pw-3oiOq1uaFJkkZXQsUYA,"[u'Hardware Stores', u'Shopping', u'Home & Garden']",40.4114165,-80.0457313,3,4.0,PA,365
365,SgQYRICpMdWCmY7wM2Cmcw,"[u'American (Traditional)', u'Restaurants']",40.3932957,-80.0656653,20,3.0,PA,366
366,FUZnJQbb0tHit2U6wFkAIw,"[u'Local Services', u'Dry Cleaning & Laundry']",40.3923379,-80.0662223,3,1.0,PA,367
367,TWjJpG5TqzVfJb7WeLUvMw,"[u'Oil Change Stations', u'Automotive']",40.3936815,-80.0659157,6,3.5,PA,368
368,b_9N-v-me-QavqDVKQPVJQ,"[u'Tires', u'Automotive', u'Shopping', u'Battery Stores']",40.3941132,-80.0667601,8,2.0,PA,369
369,m0QsJDntW1MrWCxBVFwuAg,"[u'Burgers', u'Fast Food', u'Restaurants']",40.392802,-80.062098,6,1.5,PA,370
370,uwiD9jxs09xxXG0by_xKuA,"[u'Food', u'Sandwiches', u'Bagels', u'Breakfast & Brunch', u'Restaurants']",40.3925119,-80.0615815,8,3.0,PA,371
371,hlSa9ub3MC8LVEq6zDvbew,"[u'Hair Salons', u'Beauty & Spas']",40.39199,-80.066933,3,3.0,PA,372
372,mrbfnIXD5U4pMxuZgKedOw,"[u'Chinese', u'Restaurants']",40.3923379,-80.0662223,3,3.5,PA,373
373,Jd8K50KHpbEkFahza0hxzg,"[u'Hair Salons', u'Beauty & Spas']",40.395008,-80.067037,3,5.0,PA,374
374,f0eAe5PZMy_MEvxEEBYAcQ,"[u'Food', u'Coffee & Tea']",40.3923379,-80.0662223,8,4.5,PA,375
375,sNmQJQWEVGheCnw5Tf4Phg,"[u'Soup', u'Sandwiches', u'Salad', u'Restaurants']",40.395932,-80.067397,18,3.5,PA,376
